GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
FBgn0031381	3631.33460140874	0.0873446306830671	0.140192438775227	0.623033820127122	0.533262297463828	0.827236125109904	chr2L	1988289	1988940	+	protein_coding	Npc2a
FBgn0026577	4200.96229375607	-0.0819411810338625	0.131375235431607	-0.623718623716722	0.532812390081282	0.827236125109904	chr2L	21221311	21232059	+	protein_coding	CG8677
FBgn0024811	282.208901143435	-0.100758629384072	0.161863586280293	-0.622491022839396	0.533619044894454	0.827300780892818	chr4	210223	213165	+	protein_coding	Crk
FBgn0038974	158.91189207131	0.116750526741864	0.187658905552787	0.622142212744722	0.53384836005186	0.827359756862888	chr3R	22466904	22468157	-	protein_coding	CG5377
FBgn0034605	10.1621190712384	-0.441074402695952	0.708821577397273	-0.622264356448539	0.533768054525904	0.827359756862888	chr2R	21215434	21217779	-	protein_coding	Ugt49C1
FBgn0032243	371.920921140685	-0.088218801622938	0.14191153074423	-0.621646466360345	0.534174359872254	0.827716709162613	chr2L	10414016	10418991	+	protein_coding	Klp31E
FBgn0032085	11.6458230276543	0.395464239308856	0.636696851797876	0.621118571879477	0.534521610552153	0.828106456462514	chr2L	8991734	8993632	+	protein_coding	CG9555
FBgn0263738	197.936238465854	-0.106098211437706	0.170936293924716	-0.620688614463781	0.534804522066086	0.828117742006049	chr3R	18252842	18255487	-	protein_coding	Ada2a
FBgn0051313	15.4841385878818	-0.345418035999144	0.556396088164548	-0.620813200068709	0.534722537101485	0.828117742006049	chr3R	14566431	14567429	-	protein_coding	CG31313
FBgn0027085	411.547550774954	0.0799800003431923	0.128890731407487	0.620525614757636	0.534911795437499	0.828117742006049	chr3L	4825852	4829038	+	protein_coding	LeuRS-m
FBgn0263598	3830.08440182785	0.0800693064401332	0.129012471615772	0.620632295756627	0.534841585308324	0.828117742006049	chr2L	12974321	12978607	+	protein_coding	Vha68-2
FBgn0038926	20.3085229541382	0.29861609387816	0.48146255467306	0.620227037346522	0.535108323353038	0.828125600237411	chr3R	22029439	22031900	-	protein_coding	CG13409
FBgn0032988	1379.12275485956	0.0876911574260104	0.141372642731925	0.620283781440607	0.535070970778368	0.828125600237411	chr2L	22249875	22258260	+	protein_coding	Tif-IA
FBgn0266711	663.392427899788	0.091248156341167	0.147313092456915	0.619416474254348	0.535642031051365	0.828803292903838	chr2R	19445084	19446286	-	protein_coding	EloC
FBgn0036685	1516.42698394894	0.0658199058637026	0.106304227546065	0.619165459202279	0.535807363932129	0.828910855754086	chr3L	17012885	17016180	-	protein_coding	CG6664
FBgn0262617	1156.60770350844	0.0690819149206719	0.111621243782213	0.618895763744218	0.535985029435138	0.829037455684495	chr3R	10264305	10308467	+	protein_coding	Nuak1
FBgn0031023	2316.63163894918	0.0658872813264644	0.106524445187398	0.61851794872581	0.536233970022559	0.829126018706909	chrX	19495504	19518402	+	protein_coding	CG14200
FBgn0040467	39.8112498230975	0.231472398638823	0.374196901155796	0.618584488337198	0.536190123155365	0.829126018706909	chrX	9158621	9159375	+	protein_coding	Dlip1
FBgn0037643	2567.39475967301	-0.0639878198053042	0.103545380590358	-0.617968850377305	0.536595872130676	0.829537328413595	chr3R	8938723	8943027	+	protein_coding	ScsbetaA
FBgn0038787	3614.39083554458	0.063790359028652	0.10339140584813	0.616979317626774	0.53724836770887	0.829609045679026	chr3R	20324273	20328003	-	protein_coding	CG4360
FBti0019387	9.18943411887137	0.510935602317247	0.828232743131978	0.616898578997413	0.537301624160442	0.829609045679026	chr3R	16756374	16762507	-	transposable_element	NA
FBgn0039555	1288.74131351997	-0.075085940338613	0.121718776293098	-0.616880506240112	0.53731354559468	0.829609045679026	chr3R	27916907	27918248	+	protein_coding	mRpS22
FBgn0037081	653.232862303644	-0.0825084925123188	0.13372367564937	-0.617007363218614	0.537229869022506	0.829609045679026	chr3L	21420387	21433134	-	protein_coding	barc
FBgn0050390	179.503902520068	-0.125024552045339	0.202586439109834	-0.61714176227539	0.537141224738792	0.829609045679026	chr2R	21292238	21293646	-	protein_coding	Sgf29
FBgn0026144	12.7259057474514	-0.404318923641479	0.654974972918083	-0.617304386212093	0.537033974274866	0.829609045679026	chrX	7337351	7342731	+	protein_coding	CBP
FBgn0261802	2699.16147289442	-0.0619732323098623	0.100325685677833	-0.617720495914393	0.536759599004722	0.829609045679026	chr2L	22131220	22166221	+	protein_coding	CG42748
FBgn0025802	1422.4965789659	-0.064676027599777	0.104970569184487	-0.616134866203386	0.537805512145807	0.830220464948853	chr3R	11789292	11796948	-	protein_coding	Sbf
FBgn0002525	4760.79721108038	0.0620626468205475	0.100798383303606	0.615710736486856	0.538085449974393	0.830504411726756	chr2L	5542479	5546642	+	protein_coding	Lam
FBgn0042126	11.3330755507722	-0.394957515286011	0.641711699990664	-0.615475010494209	0.538241067530736	0.8305964101335	chr2L	12034189	12036131	+	protein_coding	CG18788
FBgn0063495	10.3417182877965	0.400582135186445	0.651877575200338	0.614505162358648	0.538881562788755	0.831436490045572	chr2R	18404604	18405338	+	protein_coding	GstE5
FBgn0039218	191.741346163569	0.138802343243748	0.226119931859655	0.613843910628355	0.539318477520958	0.831665623713691	chr3R	24717510	24717998	+	protein_coding	Rpb10
FBgn0034528	468.48527206434	-0.110813822292503	0.180447732485966	-0.614104820082022	0.539146063305472	0.831665623713691	chr2R	20620913	20623429	-	protein_coding	CG11180
FBgn0052758	2161.9365373302	-0.0599187239803465	0.0976055291974057	-0.613886574593144	0.539290282425941	0.831665623713691	chrX	5719373	5738031	-	protein_coding	Snx27
FBgn0037708	87.5915554084613	0.147375080131386	0.240459289429778	0.612889942746106	0.539949113710674	0.83248971354679	chr3R	9553695	9555408	-	protein_coding	CG9386
FBgn0051029	44.5671767722299	0.204202249676844	0.333612446376476	0.612094218590408	0.540475422421952	0.832870496173697	chr3R	30129278	30132395	-	protein_coding	CG31029
FBgn0036454	737.646836727607	-0.228590864377789	0.373623641792182	-0.611821198683504	0.540656062627524	0.832870496173697	chr3L	14805135	14882224	+	protein_coding	CG17839
FBgn0035688	2132.85855163343	-0.0613796642314088	0.100338034647908	-0.611728787062589	0.540717212456443	0.832870496173697	chr3L	6164915	6173880	-	protein_coding	fmt
FBgn0261954	4172.75931907719	-0.0631211171477443	0.10315628412736	-0.611897934107562	0.540605288545065	0.832870496173697	chrX	2010859	2024647	+	protein_coding	east
FBgn0015316	20.9059764797442	0.289779339301958	0.473620762449973	0.611838336231231	0.540644722895749	0.832870496173697	chr2L	8998536	8999816	+	protein_coding	Try29F
FBgn0051777	357.835840810871	-0.13376246465966	0.218693556400669	-0.611643373774552	0.540773734482448	0.832870496173697	chr2L	3706550	3707063	-	protein_coding	CG31777
FBgn0010269	370.269756932728	0.0844023035190769	0.138098344481998	0.611175346349493	0.541083502855226	0.833199249412701	chrX	9247341	9250037	+	protein_coding	Dsor1
FBgn0035059	295.020624344285	-0.0979983768093315	0.160451050064114	-0.610768061475277	0.541353140313287	0.833466100169113	chr2R	24763166	24766750	+	protein_coding	CG3894
FBgn0266674	467.710697115665	0.0800302099721607	0.131585062111905	0.608201331425446	0.543053951680177	0.83360957926482	chr3R	21105045	21107972	-	protein_coding	Sec15
FBti0019430	389.888148409143	-0.115905430063563	0.190408782710061	-0.608718927845121	0.542710758806983	0.83360957926482	chr3R	25324411	25328927	-	transposable_element	NA
FBgn0037648	403.153859360909	-0.0804384483578878	0.1322477157841	-0.608240738835951	0.543027818752499	0.83360957926482	chr3R	8993252	8995212	+	protein_coding	CG11975
FBgn0261049	253.265170795149	-0.095525192125822	0.156845445297426	-0.609040268556587	0.542497747887672	0.83360957926482	chr3R	9563923	9566092	+	protein_coding	Vps45
FBgn0036237	1192.73933635178	-0.0676442116560276	0.111153230753371	-0.608567211205202	0.542811343493411	0.83360957926482	chr3L	11991852	11993179	-	protein_coding	viaf
FBgn0035293	28.2781053378572	1.19248405998849	1.95439256222524	0.610155852532895	0.541758571180172	0.83360957926482	chr3L	1933632	1939103	-	protein_coding	CG5687
FBgn0036929	508.109215712756	0.0902635855923763	0.148421923821616	0.608155340317927	0.543084451362446	0.83360957926482	chr3L	20002735	20004834	+	protein_coding	CG7668
FBgn0036152	232.183861660348	-0.150198248001347	0.246283002005165	-0.609860391413441	0.541954292330412	0.83360957926482	chr3L	11287935	11295919	-	protein_coding	CG6175
FBgn0011573	1449.80201164906	0.0759186194837282	0.124413148166138	0.610213796554271	0.541720191687075	0.83360957926482	chr3L	1795391	1797307	+	protein_coding	Cdc37
FBgn0037018	182.01081025583	0.104354083051069	0.171516479539241	0.608420154911083	0.54290884734028	0.83360957926482	chr3L	20770142	20771507	-	protein_coding	CG4042
FBgn0012051	1619.58121742019	0.0602460006424264	0.0988523456708782	0.609454436650509	0.542223264870744	0.83360957926482	chr2R	19425112	19430564	+	protein_coding	CalpA
FBgn0034180	2095.17344689204	0.0557116727244451	0.0914238750816765	0.609377721898938	0.542274101070093	0.83360957926482	chr2R	17007673	17015894	-	protein_coding	Ehbp1
FBgn0023172	3232.46642537358	-0.0661421374624137	0.108516495771015	-0.609512286518936	0.542184931345636	0.83360957926482	chr2R	17027189	17044653	+	protein_coding	RhoGEF2
FBgn0000377	875.575527649229	0.0648999298224819	0.106687693140003	0.608316928713751	0.542977295398036	0.83360957926482	chrX	2247593	2249983	-	protein_coding	crn
FBgn0031320	202.254430484631	0.125738664804339	0.206191502023779	0.60981497088972	0.541984383197775	0.83360957926482	chr2L	1182296	1184020	-	protein_coding	CG5126
FBgn0031760	454.170202626642	0.0976320035388517	0.160355055784922	0.608848926283943	0.542624580184032	0.83360957926482	chr2L	6000227	6003738	+	protein_coding	Tsp26A
FBgn0031398	98.7290418706236	0.14356570499558	0.235659025543014	0.609209448544444	0.542385618296656	0.83360957926482	chr2L	2214971	2216311	-	protein_coding	daed
FBgn0030500	616.135644134979	0.070954056136291	0.116758228482813	0.607700691062945	0.543386004625056	0.833924485721369	chrX	13609670	13612062	-	protein_coding	Ndc80
FBgn0015019	7372.70558867556	-0.0664896982527262	0.10954770099411	-0.606947454390679	0.543885784050508	0.834412387880216	chr3R	16647604	16649978	+	protein_coding	CCT3
FBgn0035111	962.900900449682	-0.0621582150806712	0.102414004411276	-0.606930814179037	0.543896827564043	0.834412387880216	chr3L	212708	216479	+	protein_coding	Dis3l2
FBgn0037472	240.882384751042	0.0995872300505019	0.164182608246437	0.606563820091238	0.544140416771081	0.83463807544089	chr3R	7124547	7126503	+	protein_coding	CG10098
FBgn0028663	879.896214325917	-0.0860328658982664	0.141947526471161	-0.606089222102406	0.544455507562087	0.834825344898904	chr3L	21539861	21541215	+	protein_coding	VhaM9.7-b
FBgn0008635	6041.96452933909	-0.0709014550537097	0.116975113332178	-0.606124268949142	0.544432236477186	0.834825344898904	chrX	18381548	18385242	-	protein_coding	betaCOP
FBgn0038467	457.000867048473	0.0974701397796695	0.160922579980805	0.605695855679768	0.544716736533944	0.835077881934281	chr3R	17018779	17021120	-	protein_coding	AdSL
FBgn0028980	222.975305680873	0.100368550392249	0.16627097023498	0.603644462111484	0.546080045608083	0.83514054140901	chr3L	6055135	6057002	+	protein_coding	tant
FBgn0020392	734.112279236003	0.0744574264963404	0.123230284766837	0.604213701503821	0.545701572681866	0.83514054140901	chr3L	8176134	8178429	-	protein_coding	Nmt
FBgn0035097	13.7236227885882	0.373888596543028	0.619525767047632	0.603507741614695	0.546170966995981	0.83514054140901	chr3L	73944	75332	-	protein_coding	CG13405
FBgn0052181	43.3948845103126	-0.218508529264953	0.361660040504381	-0.604182117991845	0.545722568353458	0.83514054140901	chr3L	17759696	17762904	+	protein_coding	CG32181
FBgn0036019	18.2316636305288	0.354222620973419	0.585255045725278	0.605244881800973	0.545016298375137	0.83514054140901	chr3L	9627315	9629193	-	protein_coding	Or67b
FBti0060280	3473.46104425466	-0.257326787374197	0.425972878194509	-0.604091951733829	0.545782510096793	0.83514054140901	chr2R	6346948	6351596	-	transposable_element	NA
FBgn0034645	886.856965009641	0.0738048643792969	0.122052057986539	0.60469987640386	0.545378430288624	0.83514054140901	chr2R	21658077	21658777	+	protein_coding	ND-B12
FBgn0030360	29.3842650982219	0.248639930083664	0.41104020659419	0.604904158023499	0.545242680223776	0.83514054140901	chrX	12007175	12009904	+	protein_coding	CG1806
FBgn0023216	363.146365010429	-0.08139897275175	0.134888095217394	-0.603455572714275	0.54620566215376	0.83514054140901	chrX	3668836	3671502	-	protein_coding	Parg
FBgn0030791	674.585587269201	-0.0745278544684951	0.123383875188854	-0.604032369338547	0.545822121746108	0.83514054140901	chrX	16796901	16800710	-	protein_coding	CG9132
FBgn0032169	203.562632112384	0.104420836412778	0.172566173618396	0.60510605423569	0.545108531800765	0.83514054140901	chr2L	9954324	9956176	+	protein_coding	CG4709
FBgn0032214	404.32004739165	0.0953066712534038	0.157757915457622	0.604132420087701	0.545755606683587	0.83514054140901	chr2L	10306921	10308045	+	protein_coding	CG4968
FBgn0024352	3739.35042996852	0.0596074192678859	0.0986144045434728	0.604449416328512	0.545544889936035	0.83514054140901	chr2L	295121	297449	+	protein_coding	Stip1
FBgn0000180	25.3885197955399	0.249933768374091	0.414047560447133	0.603635408705671	0.546086066040467	0.83514054140901	chr2L	9984644	9995538	+	protein_coding	bib
FBgn0039920	792.911095807434	0.0822265797081533	0.13613212457471	0.604020395369846	0.545830082468357	0.83514054140901	chr4	671141	690650	+	protein_coding	CG11360
FBgn0037934	66.0431400705585	-0.168508080445751	0.279337880978085	-0.603241063674321	0.54634833381734	0.835211068360807	chr3R	11680971	11684342	-	protein_coding	CG6830
FBgn0034062	102.621915954678	0.139586123295775	0.231672082633516	0.602515942831953	0.546830754109077	0.835463727984594	chr2R	16009400	16011438	-	protein_coding	CG8388
FBgn0033936	14.1499064566897	-0.370866599859548	0.615719665867439	-0.602330281812686	0.546954307623482	0.835463727984594	chr2R	14420323	14424764	+	protein_coding	Achl
FBgn0029580	16.9762255673113	0.311575870773748	0.517338514820425	0.60226691392173	0.546996480788896	0.835463727984594	chrX	1467492	1470614	+	protein_coding	CG14778
FBgn0010198	46270.7076249461	-0.222741598272769	0.369815955338594	-0.602303916467944	0.546971854327939	0.835463727984594	chrX	13335636	13337705	-	protein_coding	RpS15Aa
FBgn0261999	15.2418031733588	0.321592551612989	0.533965339062498	0.602272335087555	0.546992872783181	0.835463727984594	chr2L	16231474	16241527	+	protein_coding	Ca-Ma2d
FBgn0260388	516.897773960319	-0.0960830740695373	0.159858874314689	-0.60104935982718	0.547807110718203	0.836406515147049	chr3L	16491837	16496236	-	protein_coding	CG42514
FBgn0032120	2043.30987351207	0.0702559139775813	0.116876666852949	0.601111546635524	0.547765693251853	0.836406515147049	chr2L	9495473	9520696	+	protein_coding	CG33298
FBgn0035323	253.470625154718	0.100214688813941	0.166975392035352	0.600176394811059	0.548388683539798	0.836451985090617	chr3L	2262918	2263615	+	protein_coding	CG13807
FBgn0037130	443.790145417908	0.0809829363831941	0.134842675858271	0.600573489570268	0.548124099601522	0.836451985090617	chr3L	21745358	21770534	-	protein_coding	Syn1
FBgn0050373	223.812875471394	-0.110248497582051	0.183542267355303	-0.600670892708492	0.548059209598906	0.836451985090617	chr2R	8163999	8164869	-	protein_coding	CG30373
FBgn0034925	326.367363947877	-0.0973924806478372	0.162323835574321	-0.59998878355265	0.548513710717729	0.836451985090617	chr2R	23896895	23898246	-	protein_coding	CG5339
FBgn0003062	2288.98910898703	-0.0834216833230557	0.139021062733053	-0.600065066998095	0.54846287249743	0.836451985090617	chr2R	23072908	23074725	-	protein_coding	Fib
FBgn0050466	68.0649754753436	0.185014048723156	0.308265907782435	0.600176808567925	0.548388407821085	0.836451985090617	chr2R	15568959	15573170	+	protein_coding	CG30466
FBgn0259896	1242.40138055241	0.0851310404483853	0.141858585836293	0.60011200553365	0.548431592009532	0.836451985090617	chr2L	13973157	13976769	-	protein_coding	NimC1
FBgn0037623	17.2175323873904	-0.311407082643077	0.519352153338994	-0.599606799819725	0.548768314354873	0.836545037903543	chr3R	8735878	8747675	-	protein_coding	CG9801
FBgn0033341	376.971192950561	-0.0911930971124795	0.152077347077095	-0.599649447239827	0.548739885675117	0.836545037903543	chr2R	8900565	8901375	-	protein_coding	MrgBP
FBgn0033235	1435.09539058662	-0.0690536118772523	0.115192638469102	-0.599462021140998	0.548864828937754	0.836545037903543	chr2R	7936865	7939114	-	protein_coding	CG8728
FBgn0039386	13.439064492953	-0.356936003867608	0.595792442690937	-0.599094547516383	0.549109837451283	0.836771041710595	chr3R	25895821	25897174	+	protein_coding	CG5948
FBgn0039875	1635.00788501576	-0.0598271611214216	0.0999431848727311	-0.598611713220929	0.549431843273386	0.836964982473733	chr3R	31772218	31775163	+	protein_coding	sip3
FBgn0027083	228.208930184575	-0.0983679413903984	0.164479676104784	-0.598055296070328	0.549803037494059	0.836964982473733	chr3R	14249042	14259991	-	protein_coding	MetRS-m
FBgn0041096	48.9786003781782	0.189875178393063	0.317272114492884	0.598461603524633	0.549531971528614	0.836964982473733	chr3L	12008224	12064859	-	protein_coding	rols
FBgn0017482	107.342524695499	-0.128630063125685	0.215088397381971	-0.598033481542256	0.549817592809875	0.836964982473733	chr2R	22329725	22332072	-	protein_coding	T3dh
FBgn0259678	12.5160867759776	-0.347421062796265	0.580348232238965	-0.59864240725939	0.549411370417256	0.836964982473733	chr2R	9716347	9748121	-	protein_coding	sqa
FBgn0031238	240.433636344089	0.0973059409585185	0.162642935824222	0.598279540795323	0.549653425611156	0.836964982473733	chr2L	252588	271744	-	protein_coding	CG3645
FBgn0264751	317.927812663849	-0.0945269870745019	0.158214580557585	-0.597460655910264	0.550199867419122	0.836989511130537	chr3R	18396994	18400339	+	protein_coding	Vti1b
FBgn0266960	49.1679534335914	-0.192735764024639	0.32247086736293	-0.597684267111552	0.550050625134312	0.836989511130537	chr3L	714215	714530	-	ncRNA	lncRNA:CR45411
FBgn0036538	293.335102910211	0.0879053977418688	0.147210809820209	0.597139556865622	0.550414209781716	0.836989511130537	chr3L	15835692	15837482	-	protein_coding	CG15715
FBgn0031144	762.148184342575	0.0725737518581092	0.121480770869417	0.597409378774199	0.550234093546452	0.836989511130537	chrX	21028651	21031950	-	protein_coding	CG1529
FBgn0069354	18.9449361982483	-0.299620878236525	0.501650265922471	-0.597270446344846	0.550326832524229	0.836989511130537	chr2L	10845787	10847044	-	protein_coding	Porin2
FBti0019248	112.719336233242	-0.129571326809062	0.216804533516224	-0.597641224136886	0.550079351268175	0.836989511130537	chr2L	22180592	22180962	+	transposable_element	NA
FBgn0036997	59.1181683948884	0.168895343352833	0.284051671286474	0.594593732147056	0.552115070786287	0.837101108241703	chr3L	20466943	20469592	+	protein_coding	CG5955
FBgn0262987	11.3460357672979	0.387026064708545	0.650588441873806	0.594886167350043	0.551919564222148	0.837101108241703	chr3L	16105851	16106428	+	protein_coding	CG43295
FBti0063969	95.5463916588389	0.158741749926056	0.267051904953315	0.594422833096083	0.55222934050808	0.837101108241703	chr3L	23537686	23538972	+	transposable_element	NA
FBgn0036710	749.580987101286	-0.0655265372136584	0.110102847539032	-0.59513935087309	0.551750326702964	0.837101108241703	chr3L	17337171	17339262	-	protein_coding	CG6479
FBgn0040465	39.8939228120336	0.211093153321488	0.354319153838037	0.595771216528647	0.551328074851514	0.837101108241703	chr2R	18128493	18130246	+	protein_coding	Dlip3
RR48383_transposable_element	11.1761896910325	0.390891769418989	0.656281824551074	0.595615716900855	0.55143197461602	0.837101108241703	chr2R	1808662	1817084	+	transposable_element	NA
FBgn0040928	41.0845451422505	0.204564834109556	0.343162084261805	0.59611723873751	0.551096908672079	0.837101108241703	chrX	8397156	8398298	-	pseudogene	CR15345
FBgn0030669	216.362765996289	-0.0993273991899626	0.166830093547793	-0.595380587984313	0.551589098343145	0.837101108241703	chrX	15700171	15701259	-	protein_coding	CG9240
FBgn0030745	747.191849780344	0.0735047076647253	0.123594114221233	0.594726602701744	0.55202623641219	0.837101108241703	chrX	16385277	16388702	+	protein_coding	CG4239
FBgn0043001	125.895175015578	0.122416220290562	0.205713222616732	0.595081923920065	0.55178871083208	0.837101108241703	chrX	12017224	12017961	-	protein_coding	Chrac-16
FBgn0029943	319.804273270417	-0.09021181401544	0.151745209374317	-0.594495301613842	0.552180883833766	0.837101108241703	chrX	7314621	7323770	-	protein_coding	Atg5
FBgn0031695	11.1380463891735	-0.387061896998029	0.648936034862736	-0.596456162401124	0.550870531020222	0.837101108241703	chr2L	5268497	5270329	+	protein_coding	Cyp4ac3
FBgn0032965	90.1820252106707	-0.1394379462553	0.23423197707959	-0.595298507034845	0.551643953708888	0.837101108241703	chr2L	21896665	21898289	-	protein_coding	CG11629
FBgn0086707	2153.92637356543	-0.0816834827391875	0.137350307904977	-0.59470913451245	0.552037914864348	0.837101108241703	chr2L	18444506	18448957	-	protein_coding	ncm
FBgn0031678	1781.1497956346	0.0638511953793065	0.107127570874212	0.596029526836557	0.551155501628936	0.837101108241703	chr2L	5055981	5058248	-	protein_coding	Nepl3
FBgn0028965	581.483740500213	-0.0739513976219303	0.124291365156874	-0.594984193218836	0.551854036969712	0.837101108241703	chr2L	13019574	13021312	-	protein_coding	A16
FBgn0051974	46.5973359324803	0.187686887471372	0.315498106599139	0.594890693622577	0.551916538465216	0.837101108241703	chr2L	141076	143091	-	protein_coding	CG31974
FBgn0053653	70.4045322371318	0.165118614206082	0.276790252060057	0.596547793779439	0.550809335431131	0.837101108241703	chr4	1230836	1271759	+	protein_coding	Cadps
FBgn0033887	11.501554474805	-0.38320900695477	0.645969374647916	-0.593230920836824	0.553026621888579	0.837869659337433	chr2R	13969909	13971263	-	protein_coding	St4
FBgn0033627	83.6171906814488	0.157404761061715	0.265334910536442	0.593230497801745	0.5530269049609	0.837869659337433	chr2R	11366709	11370287	+	protein_coding	CG13204
FBgn0030506	392.317050824603	0.0813783247974766	0.137125911270387	0.593456948023585	0.552875386812551	0.837869659337433	chrX	13664583	13667811	-	protein_coding	DNAlig4
FBti0019078	10.5951069633728	-0.431748697158261	0.728034482807676	-0.593033307286786	0.553158861980678	0.837922835754657	chrX	17893651	17896380	-	transposable_element	NA
FBgn0037916	43.0757120917536	-0.196051710883715	0.330936590766713	-0.592414729448633	0.553572905376781	0.838314349796329	chr3R	11578825	11581476	+	protein_coding	CG5342
FBgn0031187	3036.89526210014	0.0554680926953586	0.0936395337328889	0.592357634475027	0.553611129393877	0.838314349796329	chrX	22455802	22470146	+	protein_coding	Usp2
FBgn0036892	967.360831493191	0.0616309932835772	0.104102822448019	0.592020387481339	0.553836936317249	0.838412072143592	chr3L	19607856	19612199	-	protein_coding	Lon
FBti0060690	757.930118460578	-0.0900947107241234	0.152194269492845	-0.591971767559611	0.553869493966088	0.838412072143592	chr2L	22280498	22292574	-	transposable_element	NA
FBgn0030289	1024.47649424457	-0.0829628416944516	0.140185147754187	-0.591809068389514	0.553978449998293	0.838430295824918	chrX	11344505	11348001	-	protein_coding	GCS1
FBti0020037	9.56919455228812	0.480376052146579	0.811930302066079	0.591646907282792	0.55408705614092	0.838447983675897	chr3L	4901182	4907314	+	transposable_element	NA
FBgn0039923	842.933534419068	-0.0941575230645029	0.159217900602846	-0.591375232985706	0.554269031244449	0.838576668292362	chr4	778515	788978	-	protein_coding	MED26
FBgn0035264	39.7651424395439	-0.228362663754213	0.386381640929745	-0.591028764215369	0.554501148215042	0.838637804060116	chr3L	1730992	1735767	-	protein_coding	Oseg4
FBgn0013681	98.4270781281367	0.895748830267105	1.5155840151234	0.591025519752643	0.554503322069572	0.838637804060116	chrM	5607	5961	+	protein_coding	mt:ND3
FBgn0003984	37.188527431585	-0.215574605374304	0.364891073761026	-0.590791665995885	0.554660019713261	0.838728164750816	chr3L	5813337	5845664	-	protein_coding	vn
FBgn0011474	1076.99878054676	-0.0699998187144298	0.118603486135839	-0.590200347351155	0.555056339292871	0.839180774418495	chr3R	14316037	14320494	+	protein_coding	PR-Set7
FBgn0030447	559.776324003278	0.0911574260591483	0.154544033798836	0.589847591126064	0.555292833033224	0.839391630014053	chrX	13094298	13095732	+	protein_coding	CG2200
FBgn0038431	52.1363875349426	-0.184143276812972	0.312698186003774	-0.588885017742794	0.555938408817491	0.839653331567604	chr3R	16454491	16455797	+	protein_coding	CG10405
FBgn0037710	488.627091943842	0.0743700364138536	0.126314297938334	0.588769740462484	0.556015747184011	0.839653331567604	chr3R	9561582	9563673	-	protein_coding	CG9393
FBgn0260741	171.46570019197	0.105044787339765	0.178428747710657	0.588721204892992	0.556048310779194	0.839653331567604	chr3R	11960882	11962805	-	protein_coding	CG3281
FBti0019084	9.90692962188683	0.415988592384187	0.706459885081326	0.588835404767956	0.555971693019228	0.839653331567604	chrX	19060468	19065186	-	transposable_element	NA
FBgn0000317	1417.90878983879	-0.0630079146533962	0.107021036599315	-0.588743266329	0.556033509154787	0.839653331567604	chr2L	15044962	15057862	-	protein_coding	ck
FBgn0005278	2449.25559780616	0.0538641134688435	0.091420216155698	0.589192584899465	0.555732090800721	0.839653331567604	chr2L	106902	114432	+	protein_coding	Sam-S
FBgn0266598	28.2004390039387	0.241543133054067	0.410508842180387	0.588399343047347	0.556264278606551	0.839832857630938	chr3R	8000547	8001309	-	protein_coding	Kmn2
FBgn0052442	32.6946345178568	0.221547696256369	0.376731582117442	0.58807837402733	0.556479688086535	0.839864930501852	chr3L	21528217	21529333	-	protein_coding	Arv1
FBgn0030847	22.6547259874507	0.257670569353272	0.438124768209535	0.588121439484655	0.556450783533744	0.839864930501852	chrX	17579860	17599314	+	protein_coding	CG12991
FBgn0035298	710.146159022308	0.0732049451746753	0.124586079505666	0.587585270081046	0.556810700378795	0.840149478852292	chr3L	1963142	1966805	+	protein_coding	SCOT
FBgn0026147	730.211258680421	-0.0700844591939282	0.119291035034927	-0.587508182600715	0.556862456564448	0.840149478852292	chr2L	10989400	10997897	+	protein_coding	TTLL4A
FBgn0287187	188.691155915979	0.109212023758532	0.186260800254183	0.586339281316813	0.55764753873602	0.840739452249906	chr3L	24537235	24543534	+	protein_coding	mRpS5
FBgn0283461	9.7465224538119	0.41603390457413	0.709130653683973	0.586681597266754	0.55741756950144	0.840739452249906	chr3L	3369555	3369942	+	protein_coding	Drs
FBgn0034543	527.971007371705	-0.0713641070707313	0.121714254074748	-0.58632497576582	0.557657150267834	0.840739452249906	chr2R	20670635	20673495	+	protein_coding	galla-1
FBgn0030878	1009.07087268576	-0.0767930084253226	0.131000812900551	-0.586202533595114	0.557739419311318	0.840739452249906	chrX	17861001	17862775	+	protein_coding	CG6769
FBgn0040375	388.174632736843	-0.0839724779794945	0.143222550206745	-0.586307657965023	0.557668785760693	0.840739452249906	chrX	2583744	2585699	-	protein_coding	CG13760
FBgn0266346	36.5246852896988	-0.210141327418075	0.359065002582333	-0.585245919002898	0.558382373048369	0.841062883412869	chr2R	21692690	21697152	-	protein_coding	CngB
FBgn0005411	1274.16814254651	0.0634107843715697	0.108341944765317	0.585283792984572	0.558356910579767	0.841062883412869	chrX	16356695	16359039	-	protein_coding	U2af50
FBgn0031315	202.502245304949	0.11832387235348	0.202029951468981	0.585674903612729	0.558094002078964	0.841062883412869	chr2L	1166505	1167211	+	protein_coding	CG14341
FBti0059651	22.5282155845267	-0.264522609589184	0.452051705591294	-0.585160074206959	0.5584400881197	0.841062883412869	chr2L	22360890	22361351	-	transposable_element	NA
FBgn0261437	205.992113641785	0.107058410063195	0.182854677314445	0.585483574363773	0.558222608004022	0.841062883412869	chr2L	8364854	8365663	+	protein_coding	CSN8
FBgn0031379	1092.77937598249	-0.0712775851747997	0.121851157688141	-0.584956159031523	0.558577195750956	0.841122945246566	chr2L	1982216	1984514	+	protein_coding	CG7289
