GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
FBgn0035710	17.2447045625398	2.28566576566963	0.60063772785769	3.80539826198059	0.000141576200248257	0.00243415089445833	chr3L	6689326	6703521	-	protein_coding	SP1173
FBgn0262870	31.4299419247024	-1.59376379208872	0.419373942213301	-3.80034053541196	0.000144497379915987	0.00245844918079102	chr3L	4629603	4687317	-	protein_coding	axo
FBgn0263042	44.9886210173722	-1.36181476827104	0.358610239929314	-3.79747875726991	0.000146175299056507	0.00247430549740999	chr3L	620694	622316	-	protein_coding	CG43337
FBgn0036821	410.598239013373	-1.73440754217278	0.457544373120505	-3.79068707663023	0.000150231129689826	0.00252102196471765	chr3L	18878249	18890483	-	protein_coding	CG3961
FBgn0034636	16.4482463299341	-2.51611802204706	0.665488500940238	-3.78085875036481	0.000156288331586575	0.00259013478267329	chr2R	21560245	21576035	-	protein_coding	twz
FBgn0265274	47.2786469581832	1.30485953104679	0.345182994055393	3.78019645671591	0.000156704661798766	0.00259206888952414	chr3R	28853605	28859497	-	protein_coding	Inx3
FBgn0032436	17.4997653439949	2.21697105634993	0.590238396126829	3.75606038322447	0.000172609063721134	0.00281212996280891	chr2L	12451944	12453242	-	protein_coding	CG5418
FBgn0037046	25.1574965740063	1.75330227033812	0.467814106118052	3.7478610572202	0.000178348998749369	0.00288932057711759	chr3L	21033553	21034203	-	protein_coding	CG10581
FBgn0038261	30.0185807402004	1.52932276097268	0.408561014603587	3.74319307596327	0.000181696505956099	0.00292710702611958	chr3R	14798985	14801163	+	protein_coding	CG14856
FBgn0039178	15.9107591790295	2.24677929668754	0.602202966133043	3.730933627104	0.000190771482967367	0.00304840290347894	chr3R	24283954	24288617	+	protein_coding	CG6356
FBgn0264702	74.5552308282802	1.08785738812331	0.293579721168916	3.70549227239504	0.000210980562655931	0.00333673281085276	chr3L	15108000	15108935	-	ncRNA	asRNA:CR43971
FBgn0263257	81.2540892496189	-1.00070187386758	0.273367266966606	-3.66064995627228	0.000251576264057128	0.00387257341700749	chrX	15386037	15441252	-	protein_coding	Cngl
FBgn0259935	53.952524842454	1.10879198624467	0.305587667212869	3.62839245561668	0.000285191504474086	0.00434364736831922	chr3L	7423826	7454717	+	protein_coding	CG42458
FBgn0260429	80.7624219907811	-1.3867063529274	0.383754728694608	-3.61352251643768	0.000302065110345334	0.00454463525147389	chr2R	15613853	15657214	+	protein_coding	CG42524
FBgn0031688	31.9590312595118	1.50080135080713	0.416363366156894	3.60454706824904	0.000312697777763859	0.00467210444807452	chr2L	5207266	5209345	+	protein_coding	Cyp28d2
FBgn0265530	46.2772049678839	-1.31287401159167	0.372866553692116	-3.52102916872435	0.000429875327095602	0.00612660865684358	chr2R	16814394	16815495	-	ncRNA	lncRNA:CR44380
FBgn0050359	45.0039679120687	1.17278472309954	0.336268737108321	3.48764126330825	0.000487301424549681	0.00676668478937286	chr2R	8462752	8465092	+	protein_coding	Mal-A5
FBgn0035932	30.1064750155652	1.47799807797939	0.426556121265389	3.46495573336252	0.000530318762671201	0.00725915762004518	chr3L	8808543	8809307	+	protein_coding	CG13308
FBgn0034403	68.6265090213647	1.04006614460237	0.301096976234807	3.45425635822823	0.000551812564155502	0.007494082405823	chr2R	18851906	18853043	-	protein_coding	CG18190
FBti0019307	10.801359366992	2.9037292873536	0.843007984609513	3.44448610258256	0.000572146047676594	0.00772174018478973	chr3R	5747070	5753203	+	transposable_element	NA
FBgn0003366	18.4333590875498	-1.78079850542812	0.534543157495781	-3.33144009133102	0.000863978943433769	0.0108166162657678	chrX	11071440	11086299	-	protein_coding	sev
FBgn0259741	32.0571710135402	1.28820702645868	0.388797069100518	3.31331465393746	0.000921971922956916	0.0113942558650004	chrX	9575125	9576247	-	protein_coding	CG42395
FBgn0035539	20.9362968042892	1.81512902446958	0.553819861074163	3.27747188580244	0.00104741160642649	0.0127982454903892	chr3L	4384441	4403181	+	protein_coding	slow
FBgn0036801	34.4520746561759	-1.23058054764809	0.379413034383926	-3.24337973693037	0.00118120665207562	0.0142111358470823	chr3L	18625958	18667177	+	protein_coding	MYPT-75D
FBgn0039788	17.5251404326337	1.7702157165512	0.552617246487243	3.20333056523972	0.00135847950937936	0.0160111801575488	chr3R	30582197	30583697	-	protein_coding	Rpt6R
FBgn0051477	41.6432442513242	1.1104882378024	0.349495733304403	3.17740141575689	0.00148601201073555	0.0172325601942	chr3R	10121772	10122320	+	protein_coding	ATPsynepsilonL
FBgn0266020	20.2459532076586	1.69341539455515	0.541380754767423	3.12795639601677	0.00176026293525017	0.0198281701208975	chr2L	21319599	21320320	-	ncRNA	lncRNA:CR44785
FBgn0265706	31.8212958328032	-1.39984647274391	0.456679302222386	-3.06527242625557	0.00217471808984029	0.023831095409171	chr3L	609178	609620	-	ncRNA	lncRNA:CR44513
FBgn0051125	26.5199778875324	1.2794720680697	0.420502743623353	3.04271990485687	0.0023445044540228	0.0252895056477384	chr3R	24653370	24654820	-	protein_coding	CG31125
FBgn0283531	28.0040842113549	-1.29729963066374	0.42805908759249	-3.03065550590241	0.00244023491608916	0.026062311430972	chr2L	2815969	2830248	-	protein_coding	Duox
FBgn0035969	12.2724567810187	1.95997149941732	0.648762516099802	3.02109238862962	0.00251864497178927	0.0266366719449254	chr3L	9211879	9215256	+	protein_coding	CG4476
FBgn0052185	22.7159786625568	1.37875158451196	0.457235491455334	3.0154080561934	0.00256633733749603	0.0271079173463714	chr3L	17494879	17495300	+	protein_coding	edin
FBgn0039094	15.8274532456073	-1.6829661881909	0.558644492818252	-3.01258888224363	0.002590295692948	0.0273276195606014	chr3R	23602506	23605495	-	protein_coding	CG10184
FBgn0033458	41.3510800484707	1.15275704140558	0.383121924428555	3.00885166810793	0.00262237113788261	0.0275651673314976	chr2R	9871469	9873646	+	protein_coding	Lime
FBti0019110	79.4376917515687	1.22241719616964	0.407588426236352	2.99914599503566	0.00270737540848129	0.0282527197331383	chr2L	2294096	2299243	-	transposable_element	NA
FBgn0039759	14.5773584914323	1.80918145061222	0.60887892863448	2.97133200958298	0.00296511041361655	0.0304284343869475	chr3R	30243977	30246703	-	protein_coding	CG9733
FBti0063710	9.72493039547794	2.27028879130044	0.765626813527274	2.96526813218717	0.00302419219844927	0.0309246887810693	chr2L	7232880	7233224	+	transposable_element	NA
FBgn0035076	31.9893546767493	1.20532264887884	0.406725440588501	2.96347985298099	0.00304181973401419	0.0310315831591472	chr2R	24888627	24891023	-	protein_coding	Ance-5
FBgn0002945	56.4965815904152	-1.04828338810162	0.356938030165108	-2.93687783175336	0.00331534682052226	0.0329667417751013	chr3L	19003740	19045449	-	protein_coding	nkd
FBgn0000078	28.6628588018342	-1.22031984926174	0.4212390103513	-2.89697729620064	0.00376777021371507	0.0368304860099989	chr2R	17124763	17126369	+	protein_coding	Amy-d
FBgn0038484	26.5156491197401	-1.33542620208232	0.462365394830449	-2.88824859518742	0.00387393569810818	0.0376555255329594	chr3R	17136110	17137195	+	protein_coding	CG5246
FBgn0085334	50.0722395600221	-1.23851850405702	0.42909483163548	-2.88635148397487	0.00389736638530691	0.037840759370696	chr3R	4242784	4243146	-	protein_coding	CG34305
FBgn0261989	16.9993690299759	1.72251603059773	0.607665126716027	2.83464683896974	0.00458763694572485	0.0432327311737099	chr2R	13570594	13572759	-	protein_coding	CG42807
FBgn0062978	19.2744558884361	-1.44102202000883	0.508323854431516	-2.83485027792055	0.00458471667908093	0.0432327311737099	chr2L	16704285	16716195	-	protein_coding	CG31808
FBgn0034139	28.0329414141838	1.14185578892826	0.407091331224429	2.80491305352497	0.00503301543018314	0.0465177526565324	chr2R	16572081	16574154	+	protein_coding	CG4927
FBgn0002773	40.3710681252022	-1.02154238982098	0.364716576336511	-2.80092119772049	0.0050956960627068	0.0468468295839283	chr3R	30171437	30174551	-	protein_coding	Mlc2
FBgn0035267	36.3657345733875	1.07036940923398	0.383834989450427	2.78861864773333	0.00529333542612363	0.0481054530654177	chr3L	1746906	1752390	+	protein_coding	CG13921
