GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
FBgn0024984	117.679403305754	1.399540560818	0.215944484327831	6.48102018060032	9.11044840850471e-11	5.017796206748e-09	chrX	2187819	2188919	+	protein_coding	CG3457
FBgn0004507	1809.71057208628	0.884154773135417	0.13644091187786	6.4801294638583	9.16439487534602e-11	5.017796206748e-09	chr2L	2130812	2137296	+	protein_coding	GlyP
FBgn0044047	523.845912032422	-0.800997160040757	0.124278549686524	-6.44517627588322	1.15466134327408e-10	6.28237439035476e-09	chrX	2331492	2334658	-	protein_coding	Ilp6
FBgn0013811	350.766319884128	-0.920224060304127	0.143222068266174	-6.42515550462457	1.31734778453435e-10	7.12273480250415e-09	chr3L	1759171	1771758	-	protein_coding	Dhc62B
FBgn0031313	1469.82770076219	-0.71049018161419	0.110666991865111	-6.42007313689511	1.36208889524002e-10	7.31890126255989e-09	chr2L	1160289	1163886	-	protein_coding	CG5080
FBgn0004108	652.649706617504	0.805701588883051	0.125694811685635	6.40998286308051	1.45535994410991e-10	7.77180177561412e-09	chr3L	16766071	16777465	+	protein_coding	Nrt
FBgn0031547	266.309775541423	-1.43231318188766	0.223857880703387	-6.39831475839567	1.57101181625028e-10	8.33792835728906e-09	chr2L	3522520	3524056	-	protein_coding	Sr-CIV
FBgn0063492	587.272882946283	0.778557367715627	0.121873388234259	6.38824750009514	1.67797605505151e-10	8.8513236903967e-09	chr2R	18407833	18408955	+	protein_coding	GstE8
FBgn0052412	1131.76148525344	-0.662246885113898	0.103933386566555	-6.37183976190191	1.86773975423926e-10	9.7926161296508e-09	chr3L	5900834	5902456	-	protein_coding	QC
FBgn0011274	792.847146384338	-0.722979340002533	0.113705198028783	-6.35836665813217	2.03910279878123e-10	1.06266736820822e-08	chr2L	17413247	17433161	-	protein_coding	Dif
FBgn0250867	536.709593799802	0.838043495409973	0.132178042388621	6.34026257512588	2.29373899510862e-10	1.18821173932243e-08	chr2L	20965519	21052164	-	protein_coding	CG42238
FBgn0267635	176.565094178472	1.23366159342098	0.194760210445022	6.33425888482095	2.38484793582546e-10	1.22805473171584e-08	chr3L	20404269	20407558	+	ncRNA	lncRNA:CR45973
FBgn0286071	428.145746911557	0.798852703176993	0.126529956828253	6.31354600287523	2.72713208711841e-10	1.39600116483203e-08	chr3R	15442245	15476193	-	protein_coding	AdamTS-A
FBgn0011722	12863.6403897208	-0.627577689682891	0.0994901789151607	-6.30793608500846	2.82780938241547e-10	1.43902229219272e-08	chr2L	6415178	6423310	-	protein_coding	Tig
FBgn0027594	7074.89319118208	-0.580002327636984	0.0922410454763575	-6.28789845823729	3.21792266611465e-10	1.62796777687473e-08	chr3L	1715594	1731107	-	protein_coding	drpr
FBgn0030529	9571.39441043706	-0.556574733668659	0.0885556562988656	-6.28502748362319	3.2779569635489e-10	1.64869800532916e-08	chrX	13812970	13822307	-	protein_coding	Clic
FBgn0263873	778.528343280311	-0.97003821609668	0.154497921371829	-6.27864897782087	3.41527681245374e-10	1.70783582107152e-08	chr2L	19796364	19958424	+	protein_coding	sick
FBgn0038865	273.983994701258	-1.0265488619122	0.163549597925561	-6.27668227212293	3.45873863136201e-10	1.71962918965016e-08	chr3R	21159237	21161092	-	protein_coding	cDIP
FBgn0031307	1808.84152391546	0.74950780685829	0.119481318189641	6.27301253630856	3.54128381391767e-10	1.75060835852582e-08	chr2L	1143200	1147395	+	protein_coding	MFS3
FBgn0005640	1578.9920730356	0.653170857462516	0.104332550275688	6.2604705409441	3.83817577145386e-10	1.88659423857087e-08	chr3L	3515750	3610521	+	protein_coding	Eip63E
FBgn0033065	29.7436358354011	2.98382647928269	0.477404796645653	6.2500974021369	4.1019678977196e-10	2.0048657787103e-08	chr2R	6173683	6176195	+	protein_coding	Cyp6w1
FBgn0260745	6027.53404929252	-0.598060801954484	0.0959987367311608	-6.22988199969047	4.6678662894503e-10	2.26863546460868e-08	chr3R	11984861	11993315	-	protein_coding	mfas
FBgn0030037	709.111525770565	0.687338072522181	0.110545246440474	6.21770808473702	5.04468936028977e-10	2.43807863999256e-08	chrX	8433922	8437820	-	protein_coding	Miga
FBgn0025678	10053.0401293928	0.510708300384335	0.0822007841424492	6.21293708706364	5.2003274356819e-10	2.49933514700467e-08	chr2L	16354885	16356735	-	protein_coding	CaBP1
FBgn0039809	571.099435499704	-0.898953266206926	0.145171176147506	-6.19236745243089	5.92671845131407e-10	2.82992281900201e-08	chr3R	30881791	30883503	-	protein_coding	CG15547
FBgn0013272	13716.1287419496	-0.491005725255277	0.0793012171623241	-6.19165433804405	5.95360019718374e-10	2.82992281900201e-08	chr2R	22317661	22329416	+	protein_coding	Gp150
FBgn0035344	76.8633213284638	-1.64691599963446	0.266955400735409	-6.16925522052574	6.8612403423719e-10	3.2259016414054e-08	chr3L	2476258	2478448	-	protein_coding	Cyp4d20
FBgn0026721	3814.69173431834	-0.750619822564436	0.121665732589059	-6.16952535928706	6.8495290692313e-10	3.2259016414054e-08	chr2R	17054001	17059299	+	protein_coding	fat-spondin
FBgn0033775	46.2344311814749	2.08022892841102	0.337847145282632	6.15730799403608	7.39918657073127e-10	3.46001962288628e-08	chr2R	12840812	12842558	-	protein_coding	Cyp9h1
FBgn0262620	253.433214611439	1.10689843876617	0.179842673660884	6.15481529624816	7.51650445538508e-10	3.49598279803959e-08	chr2L	21657624	21658249	+	ncRNA	lncRNA:CR43144
FBgn0026376	1386.51399323404	-0.984286757697972	0.160064136580981	-6.14932725545298	7.78122815820462e-10	3.59975426719937e-08	chr3L	13906896	13925335	-	protein_coding	Rgl
FBgn0010591	1627.43657165247	-0.687574093267371	0.111925103308654	-6.14316246259123	8.08944680283951e-10	3.72243639847684e-08	chr2R	17088440	17091958	-	protein_coding	Sply
FBgn0261808	398.092236317446	-0.868474955174589	0.141893200867369	-6.12062417272816	9.32095134503906e-10	4.26643122147793e-08	chr3R	11197591	11208633	+	protein_coding	cu
FBgn0038877	990.843483929096	-0.672498869114891	0.109920148511417	-6.1180673263468	9.47170512666247e-10	4.31261689740827e-08	chr3R	21271077	21273817	-	protein_coding	CG3308
FBgn0027949	1427.83789410477	0.627497537519124	0.102581960139616	6.11703594535614	9.5331869056892e-10	4.31788481262394e-08	chr2L	19577700	19579131	+	protein_coding	msb1l
FBgn0020257	1097.4672937257	-0.668512908803242	0.109386098018921	-6.11149790430963	9.8700298884171e-10	4.44716815441127e-08	chr2R	22684954	22688987	-	protein_coding	Ppa
FBgn0033724	152.113964994451	1.40785298551407	0.230922001319991	6.09666024660505	1.08307372782823e-09	4.85475171991812e-08	chr2R	12383044	12384520	+	protein_coding	CG8501
FBgn0266005	390.666666964937	-0.927116674299207	0.152901113336208	-6.06350505938181	1.331865901721e-09	5.93916078133422e-08	chrX	1047241	1088866	+	ncRNA	lncRNA:CR44779
FBgn0086355	4042.68258338477	0.664909610102786	0.109732730898597	6.05935535056741	1.36668166423648e-09	6.05817171163932e-08	chr3R	30132980	30134599	-	protein_coding	Tpi
FBgn0267252	106.908419399831	-1.39029415064249	0.229472033088322	-6.05866489232428	1.37255999940042e-09	6.05817171163932e-08	chr2L	9256562	9302494	+	protein_coding	Ggamma30A
FBgn0033782	157.571372881534	-1.35400895107287	0.224388136875396	-6.0342269868962	1.59725419215347e-09	7.01413503366479e-08	chr2R	12924566	12930644	+	protein_coding	sug
FBgn0032638	127.181816828965	-1.43111054626519	0.237298032959853	-6.0308571816409	1.63092274276787e-09	7.1258144685277e-08	chr2L	17454262	17455923	-	protein_coding	SPH93
FBgn0034354	364.623569850594	0.921686665039485	0.152982538948447	6.02478342544755	1.69336218839616e-09	7.36144537277143e-08	chr2R	18503607	18505025	+	protein_coding	GstE11
FBgn0035761	564.700336405343	0.727712177350775	0.121034692661554	6.01242636593179	1.82766857450222e-09	7.90558041900935e-08	chr3L	7321098	7323411	-	protein_coding	RhoGEF4
FBgn0000299	50267.4259535465	0.592577448558583	0.0986804346359749	6.0050145780626	1.91314714168088e-09	8.23414722521459e-08	chr2L	5029608	5037279	+	protein_coding	Col4a1
FBgn0267488	2392.10085049677	0.634698287277622	0.105871417688357	5.9949918602764	2.03495635021146e-09	8.7150531612274e-08	chr2L	8074116	8082982	-	protein_coding	Mcr
FBgn0031689	270.377587704601	0.967841933490017	0.161469611681983	5.99395715025437	2.04795356335687e-09	8.7275104810839e-08	chr2L	5210459	5212445	+	protein_coding	Cyp28d1
FBgn0037635	191.252929697033	-1.03009815132037	0.172073582248268	-5.98638174356216	2.14560456622023e-09	9.09883583449569e-08	chr3R	8807678	8813579	-	protein_coding	CG9837
FBgn0032029	336.377592910783	-0.933482390249632	0.156006014293395	-5.98363078806735	2.18217659718534e-09	9.20878524012214e-08	chr2L	8370453	8374250	+	protein_coding	CG17292
FBgn0036007	1246.17384961202	0.754729773720734	0.126167043738808	5.98198825426377	2.20430171606698e-09	9.25699715810458e-08	chr3L	9494554	9505328	-	protein_coding	path
FBgn0031258	144.272042695933	-1.3072882008729	0.21904944610887	-5.96800505134883	2.40171935730819e-09	1.00373305121126e-07	chr2L	458875	472200	-	protein_coding	CG4297
FBgn0027091	1170.16222236978	-0.658136095492278	0.110426785037365	-5.95993168930513	2.52343396327809e-09	1.04953015463071e-07	chr2R	16143146	16145906	+	protein_coding	CysRS
FBgn0031913	980.618035532498	-0.7731264900493	0.130057745782603	-5.94448631565251	2.77325134860642e-09	1.14791375199972e-07	chr2L	7430529	7433516	-	protein_coding	CG5958
FBgn0035232	1724.86493440446	-0.579693544144428	0.0975321594458393	-5.94361436718049	2.78805070055741e-09	1.14854412431058e-07	chr3L	1555362	1558484	-	protein_coding	CG12099
FBgn0001122	1027.09758660478	0.738270697384209	0.124397049098601	5.93479268787986	2.94217024998831e-09	1.20628980249521e-07	chr2R	10437984	10465701	+	protein_coding	Galphao
FBgn0032036	7839.05070773397	-0.582060175242257	0.0984140711311034	-5.9143999283076	3.33087672620266e-09	1.35921766784808e-07	chr2L	8384454	8388804	+	protein_coding	CG13384
FBgn0000079	158.98640027863	-1.33013518108862	0.22543088511025	-5.90041236114609	3.62594182319427e-09	1.4726771226504e-07	chr2R	17118635	17120303	-	protein_coding	Amy-p
FBgn0039640	72.4661209150608	-1.72219326470945	0.291969592467441	-5.89853638577621	3.66740099873057e-09	1.48255542243076e-07	chr3R	29138661	29145787	+	protein_coding	CG14516
FBgn0039098	310.969627481851	-1.00171131530618	0.169898931612928	-5.89592474653303	3.7258876178524e-09	1.4991931991647e-07	chr3R	23677357	23678421	+	protein_coding	GILT3
FBgn0259821	174.460594885044	1.07352298594515	0.183029521664784	5.86529963134193	4.48322359882148e-09	1.79557256265762e-07	chr3R	4077938	4104326	+	protein_coding	CG42402
FBgn0035266	376.184083146777	0.970831363429058	0.165813288704093	5.85496718035418	4.77104223543672e-09	1.90204084694761e-07	chr3L	1738406	1745421	+	protein_coding	Gk2
FBgn0036896	629.989428236084	-0.852563941532062	0.145689356877756	-5.851930160193	4.85900674426678e-09	1.92822327269046e-07	chr3L	19624405	19635783	-	protein_coding	wnd
FBgn0003074	2130.24900297736	0.606485868319215	0.103705174404125	5.84817365000343	4.96999570657403e-09	1.96326177431835e-07	chr2R	8910899	8914069	-	protein_coding	Pgi
FBgn0039613	2547.99351143886	-0.563244659035481	0.0965541964057916	-5.83345602782829	5.4290919692485e-09	2.13486702845313e-07	chr3R	28880791	28882945	+	protein_coding	Nepl20
FBgn0266873	904.60022001994	0.630949695857131	0.108240418443245	5.82915056068418	5.57102233636823e-09	2.1807653498607e-07	chr2L	21929063	21931698	+	ncRNA	lncRNA:CR45334
FBgn0032859	3511.72837246072	-0.504882263251052	0.0867688336772872	-5.81870519464192	5.93052248987145e-09	2.31103378648099e-07	chr2L	20417056	20423027	+	protein_coding	Arpc2
FBgn0035727	67.8155455971664	1.6148762354054	0.277925593363484	5.81046249056087	6.23004907752033e-09	2.41686791792055e-07	chr3L	6971578	6972467	-	protein_coding	CG10063
FBgn0031117	336.254576317748	0.921430060349921	0.158801110282005	5.80241573068103	6.53662477014678e-09	2.52447950386338e-07	chrX	20467454	20469796	+	protein_coding	GstT3
FBgn0039886	885.299777879607	-0.659597005864389	0.113822317932597	-5.79497077414106	6.83330798118467e-09	2.62733099312127e-07	chr3R	31978120	31990909	+	protein_coding	CG2003
FBgn0030598	37.7032368701724	2.23343269327483	0.385842857319925	5.78845157012446	7.10382235851954e-09	2.71925518688286e-07	chrX	14919251	14923493	-	protein_coding	CG9503
FBgn0039776	3295.23429071967	-0.532209909885032	0.0920243230086792	-5.78336131671228	7.32225560851646e-09	2.79052128939542e-07	chr3R	30466049	30485799	+	protein_coding	PH4alphaEFB
FBgn0262579	5507.8144092503	-0.596214262821141	0.103862345763197	-5.74042747099598	9.44378614400776e-09	3.58325411981628e-07	chr3L	8063873	8108897	+	protein_coding	Sarm
FBgn0034400	5921.06015797587	-0.55078535948932	0.0959695560547382	-5.73916752490934	9.51430695588661e-09	3.59424757534389e-07	chr2R	18836820	18846619	-	protein_coding	CG15099
FBgn0005660	197.644292025189	0.971483541319338	0.169484093355285	5.7320042376062	9.92507922668755e-09	3.73312436478583e-07	chr2L	544924	552923	-	protein_coding	Ets21C
FBgn0263041	109.590839178953	-1.65135756639962	0.28864334369118	-5.72110046011112	1.058362917131e-08	3.96359203294385e-07	chr3R	15637167	15638181	+	protein_coding	CG43336
FBgn0010225	12838.8535145438	-0.506575163776603	0.0886580456832349	-5.71380927554549	1.1047481209688e-08	4.11947241142289e-07	chr3R	4235216	4241057	+	protein_coding	Gel
FBgn0038660	1608.4141633272	-0.54049372652235	0.0946555852767109	-5.71010918100924	1.12903719666244e-08	4.1919745872647e-07	chr3R	18911052	18912922	-	protein_coding	Sgsh
FBgn0030349	1835.99646992066	-0.599555511658606	0.105083211330745	-5.70553092226628	1.15980998606893e-08	4.28782743140272e-07	chrX	11877736	11887162	-	protein_coding	CG10353
FBgn0001091	4204.60098406652	0.647963125375981	0.113888022710996	5.68947559147866	1.27430102171284e-08	4.67117717747363e-07	chr2R	7791900	7793380	-	protein_coding	Gapdh1
FBgn0033504	2126.56574869333	-0.721375155130667	0.126788956559212	-5.68957403473684	1.27356664404687e-08	4.67117717747363e-07	chr2R	10269015	10307024	+	protein_coding	CAP
FBgn0031516	869.771749287961	0.715174953562504	0.12636018571109	5.65981246021338	1.51538504126215e-08	5.53147510209234e-07	chr2L	3294925	3303130	-	protein_coding	CG9663
FBgn0032775	3158.99874918198	-0.781924778894049	0.138951202076894	-5.62733367690724	1.83016487736872e-08	6.65241863618351e-07	chr2L	19390369	19398493	-	protein_coding	CG17544
FBgn0027348	235.794389602953	-1.04740233264958	0.186284997878782	-5.62258015715866	1.88126226753513e-08	6.8095396972579e-07	chr2L	14013003	14019328	+	protein_coding	bgm
FBgn0029095	4112.6592551366	-0.510535813215172	0.0909338782497812	-5.6143631289189	1.97287517735328e-08	7.11139298303468e-07	chr2L	861848	868354	-	protein_coding	aru
FBgn0045852	2114.68150951203	-0.661163557231699	0.117779319487713	-5.61357936272226	1.9818364215292e-08	7.11405264840212e-07	chr2L	18762873	18792906	-	protein_coding	ham
FBgn0015568	206.461249517425	1.02065687359025	0.181842797981083	5.61285288679083	1.99017791692692e-08	7.11447485922926e-07	chr3R	7545732	7549124	-	protein_coding	alpha-Est1
FBgn0259224	300.212383073638	1.12302322931827	0.200284838566444	5.60713051150752	2.05708544667744e-08	7.32339349761587e-07	chr3L	3472446	3510895	+	protein_coding	CG42324
FBgn0285963	1757.67897996889	0.537038068681681	0.0959717033672349	5.59579594650633	2.19611878437109e-08	7.78632114901406e-07	chr3R	26915760	26945309	+	protein_coding	CG46339
FBgn0037739	321.346490790778	0.79911876102684	0.143029626403791	5.58708556485232	2.30911968721684e-08	8.15354874045425e-07	chr3R	9746166	9747744	-	protein_coding	CG12948
FBgn0041629	13052.960107701	0.535831541586913	0.0960188092965523	5.58048517277492	2.39848599152316e-08	8.43467573685643e-07	chrX	8709651	8712478	+	protein_coding	Hexo2
FBgn0259111	2429.07199011956	0.602062219270086	0.108679788737947	5.53978091291474	3.02850284684846e-08	1.0607116651047e-06	chr2L	7223327	7249343	-	protein_coding	Ndae1
FBgn0001114	38048.8325026404	-0.566588817583639	0.102729296483206	-5.51535771177277	3.48071258218646e-08	1.21417921566512e-06	chr2L	8672697	8676804	+	protein_coding	Glt
FBgn0261602	49355.7936660565	-0.658514318223112	0.119477188965515	-5.51163216949453	3.55521306321501e-08	1.2351866750953e-06	chr3L	2587455	2588883	+	protein_coding	RpL8
FBgn0010470	4891.89087003612	0.467709787744593	0.0848821050735306	5.51011060976199	3.58608280384556e-08	1.24092809344272e-06	chr2R	21487166	21497929	-	protein_coding	Fkbp14
FBgn0027596	533.478042710814	-0.860798045536625	0.156241657306525	-5.5094016562296	3.60055484206966e-08	1.24097210911333e-06	chr2R	14901474	14928425	-	protein_coding	Kank
FBgn0041342	3686.39361309026	-0.577321355261564	0.105762242431797	-5.45867165811905	4.7970993666396e-08	1.64681375479362e-06	chr3L	1546091	1553504	+	protein_coding	Pcyt1
FBgn0033188	1323.15003525026	-0.561110477558091	0.103311398392999	-5.43125430771554	5.59593209564279e-08	1.91345488377098e-06	chr2R	7526117	7532981	-	protein_coding	Drat
FBgn0039637	2997.77528783014	-0.531501085031375	0.0979929635287547	-5.42386989730557	5.8322339278695e-08	1.9864037681102e-06	chr3R	29123369	29128247	+	protein_coding	Ctl2
FBgn0086906	1145.87853291593	0.729178140127539	0.134748287073171	5.41140934675912	6.25306477134644e-08	2.12138287595757e-06	chr3L	2039680	2115611	-	protein_coding	sls
FBgn0013576	2588.57024242894	-0.490308063324705	0.0907177481412631	-5.40476448512821	6.48936028134608e-08	2.19294749195019e-06	chr3R	5270115	5350443	-	protein_coding	mtd
FBgn0036732	2476.20284839816	-0.58015271991537	0.107480448737942	-5.39775118849658	6.74813603909788e-08	2.2715223686473e-06	chr3L	17487117	17511693	+	protein_coding	Oatp74D
FBgn0020248	35.9047135379435	2.02689567282313	0.37570509815351	5.39491128223913	6.85574183201231e-08	2.2987993251449e-06	chr3L	1475437	1489547	-	protein_coding	stet
FBgn0264693	4477.18193169954	-0.559034809229333	0.104898752557395	-5.32927985891404	9.86029575421494e-08	3.2934910644677e-06	chr3L	4122906	4134550	-	protein_coding	ens
FBgn0052681	158.735978018403	-1.04376898440957	0.197605475636954	-5.28208533212517	1.27721680317844e-07	4.24969329396027e-06	chrX	10376650	10381352	-	protein_coding	CG32681
FBgn0266452	642.718106502291	-0.677323925707567	0.128296880223725	-5.27934837173318	1.29644110913277e-07	4.29713104793396e-06	chr3L	15097913	15113003	+	protein_coding	CTPsyn
FBgn0031055	3053.83980934294	-0.61296875169568	0.11639565756693	-5.26625103125697	1.39237858693551e-07	4.59750654793094e-06	chrX	19672311	19675891	-	protein_coding	et
FBgn0038381	142.643582421764	-1.1083516046613	0.210922154802959	-5.25478988063966	1.48193561942776e-07	4.87461028276408e-06	chr3R	15908397	15910367	+	protein_coding	EndoU
FBgn0031285	3183.78043486868	-0.487934121822875	0.0929035564201883	-5.25204998198374	1.50415629224561e-07	4.92896063796091e-06	chr2L	821288	824337	+	protein_coding	CG3662
FBgn0261278	1238.05640533622	0.513168781243521	0.0981042064991823	5.23085400265481	1.68728730492995e-07	5.50819716035812e-06	chr2L	16680053	16699926	+	protein_coding	grp
FBgn0034391	66.0378425327785	1.51944828191524	0.290569673995033	5.22920462078644	1.70240860842881e-07	5.53666799681115e-06	chr2R	18783298	18794594	+	protein_coding	CG15080
FBgn0030326	141.090245458509	-1.22420190154306	0.235189355531274	-5.20517562870856	1.93813215011415e-07	6.25626165322294e-06	chrX	11704309	11705300	-	protein_coding	CG2444
FBgn0260486	2062.98465713759	-0.626844272567939	0.120413178054689	-5.20577799452514	1.93185497582522e-07	6.25626165322294e-06	chr2L	7472512	7496307	-	protein_coding	Ziz
FBgn0010395	988.749172737765	0.973145027856916	0.187220652457175	5.19785085184186	2.01605780608897e-07	6.4836119258274e-06	chr2L	21053032	21058044	+	protein_coding	Itgbn
FBgn0260933	767.190217602502	0.586546673788667	0.112931820615739	5.19381225407185	2.06030919448637e-07	6.60138327463021e-06	chr2L	553741	560310	-	protein_coding	rempA
FBgn0013765	2678.10671480665	0.477176242602999	0.0919737626416912	5.18817789875542	2.12361685942319e-07	6.77911787854983e-06	chr2R	13439313	13450475	-	protein_coding	cnn
FBgn0267824	1147.26636022801	-0.533632068869475	0.102878011255891	-5.18703717495236	2.1366609173771e-07	6.79568146920194e-06	chr2R	14481186	14497312	+	protein_coding	PRAS40
FBgn0025628	3257.83821722424	-0.528406155000918	0.10190837189572	-5.18511036111557	2.15886987085419e-07	6.84116602665187e-06	chrX	2066434	2073483	-	protein_coding	CG4199
FBgn0266418	485.240800779667	-0.641380831919521	0.124187695122909	-5.1646085490575	2.4094262137738e-07	7.60727962604277e-06	chr3R	22639807	22683827	+	protein_coding	wake
FBgn0003447	37.2978097085874	1.99032401414788	0.385728774238063	5.15990547523816	2.4707455669777e-07	7.77251632724512e-06	chrX	7964023	7986601	+	protein_coding	sn
FBti0062912	136.397694682941	1.07765361678974	0.209001504952737	5.15620027249777	2.52011355499857e-07	7.89909505952632e-06	chr2L	21656659	21657030	-	transposable_element	NA
FBgn0039593	42.7449357068055	1.88263050800607	0.365833773882333	5.14613642154209	2.65906079223878e-07	8.30452523958761e-06	chr3R	28670703	28672021	+	protein_coding	Sid
FBgn0014869	1585.48038911062	0.548612770069417	0.106777874941983	5.13788807248224	2.77843277311299e-07	8.64612299287787e-06	chr3R	29148247	29149901	+	protein_coding	Pglym78
FBgn0031548	53.8024794609611	-1.80374649839502	0.351231714273639	-5.13548869618804	2.81411795162886e-07	8.72578293890368e-06	chr2L	3525130	3527588	+	protein_coding	CG8852
FBgn0027561	2160.25142250752	-0.504641618121597	0.0985241082846073	-5.12201152497452	3.02293409691065e-07	9.33978674013357e-06	chr2R	9123303	9132030	-	protein_coding	CG18659
FBgn0265194	1553.76988123492	-0.505612403608482	0.0988233327956749	-5.116326168172	3.11544137216953e-07	9.59134637389273e-06	chr2R	15262807	15309368	-	protein_coding	Trpm
FBgn0263916	1965.02003471917	0.520994507830559	0.102208920026911	5.09734872155372	3.44443471622577e-07	1.05665974220103e-05	chr2L	6562324	6564709	+	protein_coding	Ent2
FBgn0003525	1341.50426102272	-0.651222639220626	0.127779283464713	-5.09646494770389	3.4605460243871e-07	1.05785101261388e-05	chr3R	29251825	29255800	-	protein_coding	stg
FBgn0000579	8520.65620861445	0.428950390585549	0.0842888324386705	5.08905365248306	3.59854799167132e-07	1.09616333366016e-05	chr2L	1724767	1729636	-	protein_coding	Eno
FBgn0000416	38352.0713494036	-0.396941843630336	0.0782118904242549	-5.07521096187745	3.87066318061541e-07	1.16977596149532e-05	chr3R	30883463	30889062	-	protein_coding	Sap-r
FBgn0266801	213.737432758424	1.17234849154811	0.231017604901336	5.07471494239065	3.880773331975e-07	1.16977596149532e-05	chr3R	8364327	8477617	-	protein_coding	CG45263
FBgn0025681	3477.66171192437	-0.535704459153417	0.105558609118138	-5.07494806561795	3.87601851185961e-07	1.16977596149532e-05	chr2L	2992869	2998726	+	protein_coding	CG3558
FBgn0033113	464.526268898037	0.959112754856943	0.189334307461566	5.06571031798682	4.06880266529619e-07	1.22219485616241e-05	chr2R	6880994	6883407	+	protein_coding	Spn42Dc
FBgn0286782	372.707842152684	-0.832851579000659	0.164526595835529	-5.06210910625799	4.14643602349012e-07	1.24120477644336e-05	chr2R	8969345	8985900	-	protein_coding	flz
FBgn0015777	1093.65785916482	0.520352661512984	0.102904668594067	5.056647755853	4.26690302855253e-07	1.27286131379338e-05	chr2L	6789769	6798862	-	protein_coding	nrv2
FBgn0003317	1315.3487387783	0.514797440218681	0.102182135356423	5.03803760239508	4.70329057892877e-07	1.39821879032003e-05	chr2R	7806483	7810067	+	protein_coding	sax
FBgn0032635	600.47339150314	0.575156621557521	0.11425059611536	5.03416735766333	4.79930257586314e-07	1.42187556793808e-05	chr2L	17410640	17413499	+	protein_coding	CG15141
FBgn0010382	1119.05718816265	-0.580281456996673	0.115570189175141	-5.02103060606128	5.13949685435885e-07	1.51746714290302e-05	chr2L	15727580	15748150	-	protein_coding	CycE
FBgn0010316	451.140076697122	-0.704089155692172	0.140324604607946	-5.01757448495458	5.23279163927289e-07	1.53553414184883e-05	chr2R	9712320	9716256	+	protein_coding	dap
FBgn0025836	86.1832446436104	-1.37000972211606	0.273049013621906	-5.0174498121906	5.23618739851354e-07	1.53553414184883e-05	chrX	127448	140340	+	protein_coding	RhoGAP1A
FBgn0265512	67.4374958700712	-1.97570195622352	0.39405915345479	-5.01371923200406	5.33878740791861e-07	1.56033276574e-05	chr2R	10155915	10158931	-	protein_coding	mlt
FBgn0039485	60.1810752444052	1.44973358562624	0.289869228462268	5.00133661415858	5.69342055094287e-07	1.65837647091605e-05	chr3R	27101229	27102917	+	protein_coding	CG17189
FBgn0034067	141.038116506941	0.955157799354293	0.191173706801475	4.996282257299	5.84460983074387e-07	1.69670200153575e-05	chr2R	16017736	16024627	+	protein_coding	CG8399
FBgn0000146	1569.57772299709	0.487552688418482	0.0980144358969602	4.97429469400847	6.54856250505964e-07	1.89470281709936e-05	chr2L	10997818	11001476	-	protein_coding	aub
FBgn0002778	1178.81358465609	-0.623034976984254	0.125584072504997	-4.96109868518131	7.00955663596421e-07	2.02132248192421e-05	chr3L	14985099	14991667	+	protein_coding	mnd
FBgn0261563	1840.11586577891	0.651312842504754	0.131980592815517	4.9349137521693	8.01861862870317e-07	2.30462025770469e-05	chr2L	14263026	14328262	+	protein_coding	wb
FBgn0259246	387.206586807621	0.835984355112471	0.170049424402885	4.91612575607334	8.82737046869921e-07	2.52866165313632e-05	chr2R	9503764	9541565	+	protein_coding	brp
FBgn0013680	77.348280515649	2.37621622546796	0.484700545268468	4.90244182447084	9.46526510864924e-07	2.70244252326484e-05	chrM	239	1263	+	protein_coding	mt:ND2
FBgn0033777	849.352498442223	0.527606199236491	0.107911366688001	4.88925509359858	1.0121826192217e-06	2.88039205226543e-05	chr2R	12849357	12869423	-	protein_coding	CG17574
FBgn0039381	869.201895664374	0.578842154065201	0.118418220094527	4.8881173319709	1.01804852462801e-06	2.88758615952686e-05	chr3R	25881983	25888230	+	protein_coding	SppL
FBgn0027836	3309.52989609347	0.534332692055101	0.109963831942449	4.85916762463088	1.17880299231916e-06	3.33262244658596e-05	chr2R	18168412	18172607	-	protein_coding	Dgp-1
FBgn0250906	2651.40519845402	0.504194113305621	0.104138393074898	4.84157762010976	1.28812340309776e-06	3.62982265804519e-05	chr2L	2746879	2753068	-	protein_coding	Pgk
FBgn0032451	582.715725747482	0.770017578363466	0.159454119246372	4.82908552004051	1.37161495697062e-06	3.85254577686781e-05	chr2L	12704724	12706683	+	protein_coding	spict
FBgn0264305	909.067624898725	0.539003123142875	0.11173578797063	4.82390765691429	1.40772611480368e-06	3.94117754665586e-05	chr3L	8932234	8954272	-	protein_coding	CG43783
FBgn0010894	174.427004127471	0.8985938142802	0.186530179895452	4.81741782902827	1.45427949436609e-06	4.05837803411647e-05	chr3L	5559469	5561598	-	protein_coding	sinu
FBgn0011259	328.118304250747	0.826126517119422	0.172413828093979	4.79153282687466	1.65511933291068e-06	4.60399914759174e-05	chr2L	8542146	8672041	+	protein_coding	Sema1a
FBgn0030662	833.58887775164	0.517592174859207	0.108103739670672	4.7879210879846	1.68517881969346e-06	4.67259037473337e-05	chrX	15585288	15593534	-	protein_coding	CG9220
FBgn0014906	3666.16042724524	-0.454226587584552	0.0949408949043327	-4.78430910138622	1.71576475244856e-06	4.74219836211901e-05	chr2L	3163644	3169462	+	protein_coding	Hydr2
